wave	var	page	description	labels	depends_on	section	source
Interview 3 (postnatal, ~6 months)	C090.1-11	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	range-header
Interview 3 (postnatal, ~6 months)	C090_1	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_2	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_3	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_4	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_5	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_6	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_7	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_8	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_9	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_10	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090_11	75	What kind of treatment? Number of possible answers at the same time:9 (combinations of 1.-9.)		Depends on: C085 C089	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C090A	75	Other treatment against constipation 1		Depends on: C090	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C090B	75	Other treatment against constipation 2		Depends on: C090	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C090C	75	Other treatment against constipation 3 If answer in C085 = 2. use wording b, otherwise a		Depends on: C090	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C091	75	a. Loose stools/diarrhoea?			MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C092	76	Did it ever last for more than 3 days in a row?	1. No | 2. No, but he/she often have had it | 3. Yes | 4. Yes, but of different strengths | 5. Do not know | 6. Do not wish to answer | 9. Undefined | 10. Irrelevant	Depends on: C091	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C093	76	How often did it last for more than 3 days in a row? If the mother cannot come up with a number of times, please say:) [Was it from 1 to 5 times, from 6 to 10 times or more than 10 times?]	1. Only once | 2. Number of times more than 1 | 3. 1-5 times | 4. 6-10 times | 5. More than 10 times | 6. Do not know | 7. Do not wish to answer | 9. Undefined | 10. Irrelevant	Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C093A	76	Number of times with thin faces that lasted for more than 3 days (0-99)		Depends on: C093	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C094.1-17	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months C094_1. 0 months C094_2. ½ month C094_3. 1 month C094_4. 1 ½ months C094_5. 2 months C094_6. 2 ½ months C094_7. 3 months C094_8. 3 ½ months C094_9. 4 months C094_10. 4 ½ months C094_11. 5 months C094_12. 5 ½ months C094_13. 6 months C094_14. 6 ½ months C094_15. the entire period C094_16. Do not know C094_17. Do not wish to answer If answer in C092 = 1., 5. or 6. or answer in C093 = 1. use wording a, otherwise b		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	range-header
Interview 3 (postnatal, ~6 months)	C094_1	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 0 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_2	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - ½ month		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_3	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 1 month		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_4	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 1 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_5	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 2 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_6	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 2 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_7	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 3 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_8	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 3 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_9	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 4 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_10	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 4 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_11	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 5 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_12	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 5 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_13	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 6 months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_14	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - 6 ½ months		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_15	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - the entire period		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_16	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - Do not know		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C094_17	76	How old was he/she when he/she had loose stools? Master list 1: Scheme of months - Do not wish to answer If answer in C092 = 1., 5. or 6. or answer in C093 = 1. use wording a, otherwise b		Depends on: C091 C092	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C095	77	a. Did he/she receive any kind of treatment? b. Did he /she at any time receive any kind of treatment?	1. No | 2. Yes | 3. Do not know | 4. Do not wish to answer | 9. Undefined | 10. Irrelevant	Depends on: C091	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	extracted
Interview 3 (postnatal, ~6 months)	C096.1-6	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) C096_1. F luid C096_2. Other 1 (Text variable) C096_3. Other 2 (Text variable) C096_4. Other 3 (Text variable) C096_5. Do not know C096_6. Do not wish to answer		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	range-header
Interview 3 (postnatal, ~6 months)	C096_1	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) - F luid		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C096_2	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) - Other 1 (Text variable)		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C096_3	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) - Other 2 (Text variable)		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C096_4	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) - Other 3 (Text variable)		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
Interview 3 (postnatal, ~6 months)	C096_5	77	What kind of treatment? Number of possible answers at the same time:4 (combinations of 1.-4.) - Do not know		Depends on: C095	MEDICINE - DISEASE - CHILD The following questions are about diseases that your child may have had.	expanded
